name,k,VF,density,ASA_grav,ASA_vol,LPD,PLD,volume,,,,N_atoms,,N_metal_containing_bonds,N_metal_nonmetal_bonds,N_metal_linker_bonds,formula,metal_nonmetal_ratio,metal_node_connectivity,metal_node_name,N_atoms_per_linker,linker_SMILES,N_ccs
SR_xba_v1-4c_porphyrin_Ch_v2-8c_Co_1_Ch_v3-4c_bicyclooctane_Ch_1TrU_Ch_2x2x2,0.16922,0.7308,0.576594,2657.47,1532.28,13.62123,5.09879,92421.86234,,,,3144,,160,160,128,C256Co4H92N24O17,0.010282776,8,8c_Co_1_Ch,388,O:C(:O)C#CC12C=C3C#CC4:C5:C:C:C(:N:5):C5C#CC6=CC7(C#CC(:O):O)C=C8C#CC9:C%10:C:C:C(:N:%10):C%10C#CC%11=CC%12(C#CC(:O):O)C=C%13C#CC%14:C%15:C:C:C(:N:%15):C%15C#CC%16=CC%17(C#CC(:O):O)C=C%18C#CC%19:C%20:C:C:C(:N:%20):C(C#CC%20=CC%21(C#CC(:O):O)C=C%22C#CC(:C%23:C:C:C(:N:%23):C(C#CC%23=CC%24(C#CC(:O):O)C=C%25C#CC%26:C%27:C:C:C(:N:%27):C%27C#CC%28=CC%29(C#CC(:O):O)C=C(C#CC%30:C%31:C:C:C(:N:%31):C(C#CC(=C%24)C%23%25):C%23:C:C:C(:[NH]:%23):C(C#CC(=C%21)C%22%20):C%20:C:C:C(:N:%20):C(C#CC(=C%17)C%18%16):C%16:C:C:C:%30:[NH]:%16)C%28C(C#CC(:C%16:C:C:C(:N:%16):C(C#CC%16=CC%17(C#CC(:O):O)C=C%18C#CC(:C%20:C:C:C(:N:%20):C(C#CC(=C1)C3C(C#CC(:C1:C:C:C(:N:1):C(C#CC(=C%17)C%18%16):C1:C:C:C:%27:[NH]:1):C1:C:C:C:%26:[NH]:1)=C2):C1:C:C:C:9:[NH]:1):C1:C:C:C:%10:[NH]:1):C1:C:C:C:%14:[NH]:1):C1:C:C:C:%15:[NH]:1)=C%29):C1:C:C:C:4:[NH]:1):C1:C:C:C:5:[NH]:1):C1:C:C:C(:[NH]:1):C(C#CC(=C7)C68):C1:C:C:C(:N:1):C(C#CC(=C%12)C%11%13):C1:C:C:C:%19:[NH]:1,1
SR_whz_v1-6c_Ni_1_Ch_1TrU_Ch_2x2x1,0.2952,0.7813,0.74184,2631.21,1951.94,13.36743,8.88057,86657.57516,,,,2048,,1152,1152,768,C6H1Ni2O7,0.142857143,6,6c_Ni_1_Ch,8,O:C(:O)C#CC(:O):O,1
SR_zzz_v1-3c_pyrrole_Ch_v2-6c_Zn_1_Ch_1B_2CH3_Ch_1x1x3,0.10877,0.7226,0.653221,3083.27,2014.05,10.89273,8.38407,39501.21548,,,,1596,,192,192,144,C62H52N2O13Zn4,0.031007752,6,6c_Zn_1_Ch,64,CC1:C:C(:C(C):C:C:1C(:O):O)C1:C:C:C(C2:C:C(C):C(:C:C:2C)C(:O):O):N:1C1:C:C(C):C(:C:C:1C)C(:O):O,1
SR_wiv_v1-6c_Ni_1_Ch_1B_2CH3_Ch_1x1x1,0.19358,0.71372,0.761483,2829.04,2154.27,10.83587,6.09321,58991.54097,,,,2368,,576,576,384,C15H13Ni2O7,0.057142857,6,6c_Ni_1_Ch,22,CC1:C:C(C(:O):O):C(C):C:C:1C(:O):O,1
SR_xly_v1-8c_Zr_1_Ch_v2-3c_B_Ch_1B_2F_Ch_ntn_edge_1x1x2,0.09988,0.81954,0.488219,2973.69,1451.81,30.21576,28.60462,55866.21373,,,,1068,,288,288,96,C40F8H22O16Zr3,0.034883721,8,8c_Zr_1_Ch,70,O:C(:O)C1:C:C(F):C(:C:C:1F)C1:C:C(:C:C(:C:1)C1:C:C(F):C(:C:C:1F)C(:O):O)C1:C:C(:C:C(:C:1)C1:C:C(F):C(:C:C:1F)C(:O):O)C1:C:C(F):C(:C:C:1F)C(:O):O,1
SR_xbb_v1-8c_Co_1_Ch_v2-5c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_2B_2OH_Ch_ntn_edge_1x1x1,0.12292,0.83678,0.3548,5069.63,1798.7,20.60834,8.94609,45075.52573,,,,1031,,20,20,16,C540Co4H324N18O145,0.003894839,8,8c_Co_1_Ch,,None,1
SR_whh_v1-6c_Cr_1_Ch_1B_2CH3_Ch_1x1x1,0.22749,0.61808,0.926564,664.455,615.66,13.22221,4.39068,21463.44956,,,,1120,,240,240,192,C30Cr3H24O13,0.044776119,6,6c_Cr_1_Ch,22,CC1:C:C(C(:O):O):C(C):C:C:1C(:O):O,1
SR_zzz_v1-3c_pyrrole_Ch_v2-6c_Mg_1_Ch_1B_2CF3_Ch_1x1x2,0.11392,0.73328,0.674759,3135.79,2115.9,11.88296,9.29249,40971.0534,,,,1264,,240,240,96,C34F18H11Mg3N1O12,0.039473684,6,6c_Mg_1_Ch,64,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C1:C:C:C(C2:C:C(:C(:C:C:2C(F)(F)F)C(:O):O)C(F)(F)F):N:1C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F)C(F)(F)F,1
SR_wil_v1-6c_Cr_1_Ch_1B_2SH_Ch_1x1x2,0.15359,0.67012,0.886968,1725.96,1530.88,13.59968,11.03553,102654.7464,,,,3712,,960,960,768,C24Cr3H12O13S6,0.054545455,6,6c_Cr_1_Ch,18,O:C(:O)C1:C:C(S):C(:C:C:1S)C(:O):O,1
SR_urn_v1-8c_Zr_1_Ch_v2-4c_pyrene_Ch_v3-3c_triazine_Ch_1B_2NH2_Ch_1x1x1,0.05531,0.92178,0.17515,4734.73,829.291,54.90044,33.18467,146076.5339,,,,1602,,144,144,48,C120H92N36O16Zr3,0.011363636,8,8c_Zr_1_Ch,,None,1
SR_urg_v1-8c_Co_2_Ch_v2-5c_bicyclooctane_Ch_v3-4c_porphyrin_Ch_ntn_edge_1B_2SH_Ch_1x1x1,0.29413,0.60906,0.899682,1562.72,1405.95,9.19467,6.70496,13715.69835,,,,686,,40,40,32,C180Cl1Co4H94N48S16,0.01179941,8,8c_Co_2_Ch,,None,1
SR_uri_v1-8c_Mn_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_porphyrin_Ch_1B_4H_Ch_1TrU_Ch_1x1x1,0.253,0.7625,0.501128,3991.81,2000.41,13.94471,7.00802,15349.25661,,,,473,,20,20,16,C288Cl1H124Mn4N56,0.008528785,8,8c_Mn_1_Ch,468,C1#CC2:C3:C:C:C(:N:3):C3C#CC4=CC56C#CC7:C8:C:C:C(:N:8):C8C#CC9%10C=C%11C#CC(:C%12:C:C:C(:N:%12):C(C#CC%12=CC%13%14C#CC%15:C%16:C:C:C(:N:%16):C%16C#CC%17%18C=C%19C#CC%20:C%21:C:C:C(:N:%21):C%21C#CC%22=CC%23(C#CC(:C%24:C:C:C(:N:%24):C(C#CC(=C9)C%11C(=C%10)C9:C:C:C(:C:C:9)C9:N:N:N:N:9):C9:C:C:C:%15:[NH]:9):C9:C:C:C:%16:[NH]:9)C=C(C#CC(:C9:C:C:C(:N:9):C(C#CC9=CC%10%11C#CC(:C%15:C:C:C(:N:%15):C(C#CC%15=CC%16%24C#CC%25:C%26:C:C:C(:N:%26):C(C#CC(=C%17)C%19C(=C%18)C%17:C:C:C(:C:C:%17)C%17:N:N:N:N:%17):C%17:C:C:C(:[NH]:%17):C(C#CC(=C%13)C%12C(=C%14)C%12:C:C:C(:C:C:%12)C%12:N:N:N:N:%12):C%12:C:C:C(:N:%12):C(C#CC%12=CC%13(C#CC%14:C%17:C:C:C(:N:%17):C(C#CC(=C%16)C%15C(=C%24)C%15:C:C:C(:C:C:%15)C%15:N:N:N:N:%15):C%15:C:C:C(:[NH]:%15):C(C#CC(=C%10)C9C(=C%11)C9:C:C:C(:C:C:9)C9:N:N:N:N:9):C9:C:C:C(:N:9):C(C#CC(=C5)C4C(=C6)C4:C:C:C(:C:C:4)C4:N:N:N:N:4):C4:C:C:C:%14:[NH]:4)C=C1C%12C(=C%13)C1:C:C:C(:C:C:1)C1:N:N:N:N:1):C1:C:C:C:%25:[NH]:1):C1:C:C:C:%20:[NH]:1):C1:C:C:C:%21:[NH]:1):C1:C:C:C:7:[NH]:1):C1:C:C:C:8:[NH]:1)C%22C(=C%23)C1:C:C:C(:C:C:1)C1:N:N:N:N:1):C1:C:C:C:2:[NH]:1):C1:C:C:C:3:[NH]:1,1
SR_wkp_v1-6c_Al_1_Ch_1B_2CF3_Ch_1x1x2,0.18359,0.62944,1.02305,1497.29,1531.81,10.93521,8.90296,45154.4627,,,,1680,,360,360,288,Al3C30F18H6O13,0.044776119,6,6c_Al_1_Ch,22,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F,1
SR_urn_v1-8c_Zr_1_Ch_v2-4c_pyrene_Ch_v3-3c_B_Ch_ntn_edge_2B_2NH2_Ch_1x1x1,0.05382,0.909,0.192808,5008.63,965.704,48.78672,24.74587,154028.3549,,,,2010,,144,144,48,C156H128N32O16Zr3,0.009036145,8,8c_Zr_1_Ch,,None,1
SR_yavd_v1-6c_Mg_1_Ch_v2-4c_porphyrin_Ch_ntn_edge_1DoU_Ch_2x2x2,0.52635,0.67844,0.708396,2670.97,1892.11,9.3894,7.30206,72722.43187,,,,2592,,480,480,192,C13H7Mg1N2O4,0.038461538,6,6c_Mg_1_Ch,176,O:C(:O)C1:C2:C:C:C(:N:2):C2C=CC3:C4:C:C:C(:N:4):C(C(:O):O):C4:C:C:C(:[NH]:4):C(C=CC4:C5:C:C:C(:N:5):C(C(:O):O):C5:C:C:C(:[NH]:5):C(C=CC5:C6:C:C:C(:N:6):C(C(:O):O):C6:C:C:C(:[NH]:6):C(C=CC(:C6:C:C:C(:N:6):C(C(:O):O):C6:C:C:C:2:[NH]:6):C2:C:C:C:1:[NH]:2):C1:C:C:C(:N:1):C(C(:O):O):C1:C:C:C:5:[NH]:1):C1:C:C:C(:N:1):C(C(:O):O):C1:C:C:C:4:[NH]:1):C1:C:C:C(:N:1):C(C(:O):O):C1:C:C:C:3:[NH]:1,1
SR_vmg_v1-6c_Cr_1_Ch_1B_4F_Ch_2x1x2,0.40032,0.7286,0.822995,2218.21,1825.58,10.14663,8.52398,57521.00973,,,,1664,,480,480,384,C24Cr3F12O13,0.06122449,6,6c_Cr_1_Ch,16,O:C(:O)C1:C(F):C(F):C(C(:O):O):C(F):C:1F,1
SR_whr_v1-6c_Cr_1_Ch_1B_2CF3_Ch_1x1x2,0.14283,0.64964,1.0237,1444.9,1479.14,10.67839,7.64021,55666.69241,,,,2240,,480,480,384,C30Cr3F18H6O13,0.044776119,6,6c_Cr_1_Ch,22,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F,1
SR_vmd_v1-6c_Cr_1_Ch_1B_2CF3_Ch_1x2x2,0.1648,0.68538,0.918145,1660.19,1524.3,12.31815,10.1342,62243.53921,,,,2240,,480,480,384,C30Cr3F18H6O13,0.044776119,6,6c_Cr_1_Ch,22,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F,1
SR_whr_v1-6c_Fe_1_Ch_1B_4F_Ch_1x1x2,0.30772,0.73294,0.806935,2357.4,1902.27,12.40603,9.78027,58723.74992,,,,1664,,480,480,384,C24F12Fe3O13,0.06122449,6,6c_Fe_1_Ch,16,O:C(:O)C1:C(F):C(F):C(C(:O):O):C(F):C:1F,1
SR_xxv_v1-12c_Eu_1_Ch_v2-3c_B_Ch_1B_2Br_Ch_1x1x1,0.06307,0.76364,0.818648,2468.66,2020.96,17.27004,5.85007,16402.35606,,,,402,,48,48,24,Br24C114Eu3H44O16,0.015151515,12,12c_Eu_1_Ch,128,O:C(:O)C1:C:C(Br):C(:C:C:1Br)C1:C:C2:C:C(:C:1)C1:C:C(Br):C(:C:C:1Br)C1:C:C(:C:C(:C:1)C1:C:C(Br):C(:C:C:1Br)C1:C:C(:C:C(:C:1)C1:C:C(Br):C(:C:C:1Br)C1:C:C(:C:C(:C:1)C1:C:C(Br):C2:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C(:O):O)C1:C:C(Br):C(:C:C:1Br)C(:O):O)C1:C:C(Br):C(:C:C:1Br)C(:O):O,1
SR_wme_v1-6c_Zr_1_Ch_2B_2NO2_Ch_1x1x1,0.06252,0.8429,0.443898,3256.99,1445.77,29.0836,12.49681,111576.7365,,,,1800,,576,576,144,C21H17N6O28Zr3,0.041666667,6,6c_Zr_1_Ch,34,O:C(:O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:C(:C(:C:C:1N(:O):O)C(:O):O)N(:O):O)N(:O):O,1
SR_urr_v1-12c_Ti_1_Ch_v2-4c_porphyrin_Ch_v3-3c_triazine_Ch_1TrU_Ch_1x1x1,0.21028,0.77694,0.559426,3295.74,1843.72,18.44098,5.56239,16970.66453,,,,390,,144,144,72,C32H5N6O18Ti4,0.06557377,12,12c_Ti_1_Ch,"54,21",O:C(:O)C#CC1:C2:C:C:C(:N:2):C(C#CC(:O):O):C2:C:C:C(:[NH]:2):C(C#CC(:O):O):C2:C:C:C(:N:2):C(C#CC(:O):O):C2:C:C:C:1:[NH]:2___O:C(:O)C#CC1:N:C(C#CC(:O):O):N:C(C#CC(:O):O):N:1,1
SR_wmn_v1-6c_Zr_1_Ch_1B_4H_Ch_1x1x2,0.13523,0.73824,0.769578,2348.66,1807.48,20.13068,17.02523,82895.7679,,,,2304,,1152,1152,288,C12H17O16Zr3,0.066666667,6,6c_Zr_1_Ch,16,O:C(:O)C1:C:C:C(:C:C:1)C(:O):O,1
SR_xbi_v1-8c_Co_1_Ch_v2-4c_ethene_Ch_ntn_edge_1B_4F_Ch_1x1x1,0.13417,0.65164,1.08623,1380.98,1500.05,15.20657,6.42649,44774.17935,,,,1704,,480,480,384,C34Co4F16O17,0.059701493,8,8c_Co_1_Ch,"6,54",O:C(:O)C(:O):O___O:C(:O)C1:C(F):C(F):C(C(=C(C2:C(F):C(F):C(C(:O):O):C(F):C:2F)C2:C(F):C(F):C(C(:O):O):C(F):C:2F)C2:C(F):C(F):C(C(:O):O):C(F):C:2F):C(F):C:1F,1
SR_zba_v1-6c_bicyclooctane_Ch_v2-4c_Cd_1_Ch_1B_4CN_Ch_1x1x2,0.10366,0.60936,0.917219,1551.55,1423.11,10.88216,8.20154,73428.38961,,,,2976,,256,256,256,C62Cd1H2N20O8,0.010869565,4,4c_Cd_1_Ch,,None,1
SR_whw_v1-6c_Zr_1_Ch_1TrU_Ch_1x1x2,0.08927,0.74902,0.805764,2030.85,1636.38,15.86831,15.39468,80825.35038,,,,2304,,1536,1536,384,C6H11O16Zr3,0.090909091,6,6c_Zr_1_Ch,8,O:C(:O)C#CC(:O):O,1
SR_xbb_v1-8c_Mn_1_Ch_v2-5c_bicyclooctane_Ch_v3-4c_bicyclooctane_Ch_2B_2CH3_Ch_ntn_edge_1x1x1,0.10968,0.83492,0.312295,5708.22,1782.65,21.74665,10.24825,50898.1532,,,,1303,,20,20,16,C668Cl1H580Mn4N50,0.003079292,8,8c_Mn_1_Ch,,None,1
SR_xbi_v1-8c_Mn_1_Ch_v2-4c_ethene_Ch_1B_4F_Ch_1x1x1,0.21145,0.6694,0.942875,1650.55,1556.26,14.5795,6.92084,72444.03476,,,,2568,,480,480,384,C46Cl1F24Mn4N32,0.038834951,8,8c_Mn_1_Ch,"62,20",FC1:C(F):C(C2:N:N:N:N:2):C(F):C(F):C:1C(=C(C1:C(F):C(F):C(C2:N:N:N:N:2):C(F):C:1F)C1:C(F):C(F):C(C2:N:N:N:N:2):C(F):C:1F)C1:C(F):C(F):C(C2:N:N:N:N:2):C(F):C:1F___FC1:C(F):C(C2:N:N:N:N:2):C(F):C(F):C:1C1:N:N:N:N:1,1
SR_urz_v1-8c_Co_2_Ch_v2-4c_porphyrin_Ch_v3-3c_triazine_Ch_2B_4Br_Ch_1x1x1,0.07652,0.84028,0.652154,2431.18,1585.5,22.61271,14.3377,110268.2787,,,,1404,,80,80,64,Br96C192Cl1Co4H18N40,0.011527378,8,8c_Co_2_Ch,346,BrC1:C(Br):C(:C(Br):C(Br):C:1C1C:N:N:N:1)C1:C(Br):C(Br):C(C2:N:C(:N:C(:N:2)C2:C(Br):C(Br):C(:C(Br):C:2Br)C2:C(Br):C(Br):C(:C(Br):C:2Br)C2:C3:C:C:C(:N:3):C(C3:C(Br):C(Br):C(:C(Br):C:3Br)C3:C(Br):C(Br):C(C4:N:C(:N:C(:N:4)C4:C(Br):C(Br):C(:C(Br):C:4Br)C4:C(Br):C(Br):C(C5C:N:N:N:5):C(Br):C:4Br)C4:C(Br):C(Br):C(:C(Br):C:4Br)C4:C(Br):C(Br):C(C5C:N:N:N:5):C(Br):C:4Br):C(Br):C:3Br):C3:C:C:C(:[NH]:3):C(C3:C(Br):C(Br):C(:C(Br):C:3Br)C3:C(Br):C(Br):C(C4:N:C(:N:C(:N:4)C4:C(Br):C(Br):C(:C(Br):C:4Br)C4:C(Br):C(Br):C(C5C:N:N:N:5):C(Br):C:4Br)C4:C(Br):C(Br):C(:C(Br):C:4Br)C4:C(Br):C(Br):C(C5C:N:N:N:5):C(Br):C:4Br):C(Br):C:3Br):C3:C:C:C(:N:3):C(C3:C(Br):C(Br):C(:C(Br):C:3Br)C3:C(Br):C(Br):C(C4:N:C(:N:C(:N:4)C4:C(Br):C(Br):C(:C(Br):C:4Br)C4:C(Br):C(Br):C(C5C:N:N:N:5):C(Br):C:4Br)C4:C(Br):C(Br):C(:C(Br):C:4Br)C4:C(Br):C(Br):C(C5C:N:N:N:5):C(Br):C:4Br):C(Br):C:3Br):C3:C:C:C:2:[NH]:3)C2:C(Br):C(Br):C(:C(Br):C:2Br)C2:C(Br):C(Br):C(C3C:N:N:N:3):C(Br):C:2Br):C(Br):C:1Br,1
SR_urr_v1-12c_Ti_1_Ch_v2-4c_porphyrin_Ch_v3-3c_B_Ch_1B_4Br_Ch_1x1x1,0.15046,0.69102,1.16742,1361.81,1589.81,18.51722,5.2033,26927.6233,,,,702,,144,144,72,Br24C60H9N2O18Ti4,0.03539823,12,12c_Ti_1_Ch,"86,48",O:C(:O)C1:C(Br):C(Br):C(:C(Br):C:1Br)C1:C2:C:C:C(:N:2):C(C2:C(Br):C(Br):C(C(:O):O):C(Br):C:2Br):C2:C:C:C(:[NH]:2):C(C2:C(Br):C(Br):C(C(:O):O):C(Br):C:2Br):C2:C:C:C(:N:2):C(C2:C(Br):C(Br):C(C(:O):O):C(Br):C:2Br):C2:C:C:C:1:[NH]:2___O:C(:O)C1:C(Br):C(Br):C(C2:C:C(:C:C(:C:2)C2:C(Br):C(Br):C(C(:O):O):C(Br):C:2Br)C2:C(Br):C(Br):C(C(:O):O):C(Br):C:2Br):C(Br):C:1Br,1
SR_wir_v1-6c_Zr_1_Ch_1DoU_Ch_1x1x1,0.1336,0.69804,0.946951,1841.89,1744.18,13.95047,7.2157,69113.91325,,,,2496,,1536,1536,384,C6H14O16Zr3,0.083333333,6,6c_Zr_1_Ch,10,O:C(:O)C=CC(:O):O,1
SR_viv_v1-6c_Zn_1_Ch_v2-5c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_v4-4c_porphyrin_Ch_v5-6c_Zn_1_Ch_1B_2CH3_Ch_ntn_edge_1x1x1,0.12312,0.7773,0.553461,3658.82,2025.02,18.31267,6.60493,119072.2671,,,,3770,,544,544,408,C882H672N42O221Zn68,0.037424326,6,6c_Zn_1_Ch,"110,102,22",CC1:C:C(:C(C):C:C:1C(:O):O)C1:C2:C:C:C(:N:2):C(C2:C:C(C):C(:C:C:2C)C(:O):O):C2:C:C:C(:[NH]:2):C(C2:C:C(C):C(:C:C:2C)C(:O):O):C2:C:C:C(:N:2):C(C2:C:C(C):C(:C:C:2C)C(:O):O):C2:C:C:C:1:[NH]:2___CC1:C:C(:C(C):C:C:1C(:O):O)N1:C:C2:C(:C:1)C1(C3:C:C(C):C(:C:C:3C)C(:O):O)C3:C:N(:C:C:3C2(C2:C:C(C):C(:C:C:2C)C(:O):O)C2:C:N(:C:C:21)C1:C:C(C):C(:C:C:1C)C(:O):O)C(:O):O___CC1:C:C(C(:O):O):C(C):C:C:1C(:O):O,1
SR_ycr_v1-3c_pyrrole_Ch_v2-4c_Ni_1_Ch_1TrU_Ch_ntn_edge_1x1x1,0.10871,0.94038,0.166482,4257.66,708.826,43.2284,24.68416,112413.9948,,,,768,,216,192,192,C8H2N1Ni1O4,0.066666667,4,4c_Ni_1_Ch,"48,6",O:C(:O)C#CC1:C:C:C2C3:C:C:C(C#CC(:O):O):N:3N3:C(C#CC(:O):O):C:C:C:3C3:C:C:C(C#CC(:O):O):N:3N:1:2___O:C(:O)C(:O):O,1
SR_urn_v1-8c_Zr_1_Ch_v2-4c_tetrathiafulvalene_Ch_v3-3c_B_Ch_ntn_edge_2B_2NH2_Ch_1x1x1,0.04031,0.9256,0.165978,4616.25,766.195,55.5728,30.80477,179172.6967,,,,1866,,144,144,48,C136H116N32O16S8Zr3,0.00974026,8,8c_Zr_1_Ch,,None,1
SR_xat_v1-4c_bicyclooctane_Ch_v2-6c_Ni_1_Ch_ntn_edge_2B_1TrU_Ch_1x1x1,0.13834,0.88606,0.250807,6073.5,1523.28,22.42724,12.20935,30903.57669,,,,364,,36,36,24,C53H29Ni2O7,0.02247191,6,6c_Ni_1_Ch,174,O:C(:O)C1:C:C:C(C#CC2:C:C:C(:C:C:2)C2=CC3(C=C(C4=CC5(C=C(C6:C:C:C(C#CC7:C:C:C(:C:C:7)C(:O):O):C:C:6)C4C(=C5)C4:C:C:C(C#CC5:C:C:C(:C:C:5)C(:O):O):C:C:4)C4:C:C:C(C#CC5:C:C:C(:C:C:5)C(:O):O):C:C:4)C2C(=C3)C2:C:C:C(C#CC3:C:C:C(:C:C:3)C(:O):O):C:C:2)C2:C:C:C(C#CC3:C:C:C(:C:C:3)C(:O):O):C:C:2):C:C:1,1
SR_xly_v1-8c_Co_1_Ch_v2-3c_triazine_Ch_ntn_edge_2TrU_Ch_2x2x2,0.2545,0.72466,0.811653,2382.29,1933.59,13.16596,12.18234,56987.68003,,,,1464,,480,480,384,C28Co4N12O17,0.070175439,8,8c_Co_1_Ch,28,O:C(:O)C1:N:C(C#CC#CC2:N:C(:N:C(:N:2)C(:O):O)C(:O):O):N:C(:N:1)C(:O):O,1
SR_wil_v1-6c_Fe_1_Ch_1TrU_Ch_1x1x2,0.54779,0.74068,0.775693,2338.37,1813.86,12.30735,11.9819,71195.62676,,,,1792,,960,960,768,C12Fe3O13,0.12,6,6c_Fe_1_Ch,8,O:C(:O)C#CC(:O):O,1
SR_xbi_v1-8c_Zr_1_Ch_v2-4c_ethene_Ch_1B_4F_Ch_1x1x1,0.10855,0.64242,1.09478,1432.47,1568.24,13.66654,6.09934,75859.85179,,,,2976,,1152,1152,384,C23F12H8O16Zr3,0.050847458,8,8c_Zr_1_Ch,"16,54",O:C(:O)C1:C(F):C(F):C(C(:O):O):C(F):C:1F___O:C(:O)C1:C(F):C(F):C(C(=C(C2:C(F):C(F):C(C(:O):O):C(F):C:2F)C2:C(F):C(F):C(C(:O):O):C(F):C:2F)C2:C(F):C(F):C(C(:O):O):C(F):C:2F):C(F):C:1F,1
SR_vmg_v1-6c_Fe_1_Ch_1DoU_Ch_2x1x2,0.90468,0.72852,0.784912,2620.82,2057.11,9.4995,6.69966,36089.45696,,,,1088,,480,480,384,C12Fe3H6O13,0.096774194,6,6c_Fe_1_Ch,10,O:C(:O)C=CC(:O):O,1
SR_xaj_v1-12c_Zr_1_Ch_v2-3c_B_Ch_v3-8c_Zr_1_Ch_1B_2SH_Ch_1x1x1,0.05423,0.81452,0.479532,2423.66,1162.22,32.2838,16.82856,36954.02512,,,,780,,192,192,72,C81H58O32S18Zr6,0.031746032,"12,8","12c_Zr_1_Ch,8c_Zr_1_Ch",54,O:C(:O)C1:C:C(S):C(:C:C:1S)C1:C:C(:C:C(:C:1)C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)C(:O):O,1
