MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s)
WAMREJ_clean,15.93828,1.51886734016103,10.49353,0.575196,1.36336,0.78419921856,3712.18,55.7377049180328,24.5901639344262,13.1147540983607,3.27868852459016,0,0,0,3.27868852459016,107,0.786764705882353,5.88235294117647,8,0.0584346835,0.0018922982006283
WAQFAX_clean,9.30669,1.14722773851655,8.11233,0.819886,0.880611,0.722000630346,2637.74,50.8982035928144,28.7425149700599,16.7664670658683,0,0,0,0,3.59281437125748,245,0.720588235294118,7.05882352941176,9.33333333333333,0.0370605726,0.00156357667269364
WAQKUX_clean,11.77413,1.68332194356202,6.99458,0.695804,1.05806,0.73620238024,3393.43,52.34375,22.65625,18.75,1.5625,0,0,0,4.6875,211,0.787313432835821,8.95522388059701,8,0.0458026716,0.00104408027524882
WAQTEQ_clean,11.92108,1.70312334810573,6.99954,0.79488,0.933726,0.74220012288,2565.84,41.3793103448276,20.6896551724138,20.6896551724138,10.3448275862069,0,0,0,6.89655172413793,163,0.75462962962963,16.6666666666667,6,0.0377675526,0.00239390924646705
WASTUG_clean,10.4656,1.44192602165589,7.25807,1.59439,0.414328,0.66060041992,1257.39,22.2222222222222,7.40740740740741,49.3827160493827,0,0,0,1.23456790123457,19.7530864197531,31,0.861111111111111,88.8888888888889,5,0.0154619605,0.00169832720725807
WAVRAO_clean,15.02274,3.54565795125728,4.23694,0.819731,0.823685,0.675200128735,2407.37,54.5454545454545,28.7878787878788,13.6363636363636,0,0,0,0,3.03030303030303,160,0.740740740740741,5.55555555555556,9,0.034340279,0.00046818591867916
WEBJOE_clean,19.11149,1.13250254067299,16.87545,0.689845,1.14229,0.78800304505,3247.44,58.2278481012658,0,35.4430379746835,0,0,0,0,6.32911392405063,277,1.0036231884058,10.8695652173913,11.2,0.0465395,0.0026577227494063
WEHJAW_clean,11.37189,1.65513793434692,6.87066,0.813465,0.893708,0.72700017822,2627.1,45.679012345679,24.6913580246914,24.6913580246914,0,0,0,0,4.93827160493827,109,0.736486486486487,10.8108108108108,10,0.0384345059,0.0014422984255369
WEHJEA_clean,11.11094,1.92517907328923,5.77138,0.73357,1.03167,0.7568021619,3156.35,45.679012345679,24.6913580246914,24.6913580246914,0,0,0,0,4.93827160493827,217,0.733108108108108,10.8108108108108,10,0.0430136694,0.000921697631153887
WEHJOK_clean,11.74533,2.07941200943986,5.64839,0.778372,0.945563,0.735999763436,2971.06,44.578313253012,24.0963855421687,25.3012048192771,0,0,0,0,6.02409638554217,217,0.733108108108108,13.5135135135135,8.4,0.0408574282,0.00223671621633774
WIHWAN_clean,9.73279,1.34633867656742,7.22908,0.781161,0.905831,0.707599849791,2741.43,43.4782608695652,30.4347826086957,8.69565217391304,2.17391304347826,13.0434782608696,0,0,2.17391304347826,105,0.65625,5,8,0.0365763409,0.000918771724456226
WIJXEU_clean,10.21317,1.50106041031927,6.80397,0.728441,0.977705,0.712200407905,2754.05,45.945945945946,35.1351351351351,10.8108108108108,5.40540540540541,0,0,0,2.7027027027027,169,0.621323529411765,5.88235294117647,8,0.0404567727,0.00141267980131905
WIRKOZ_clean,17.38546,2.5418714170211,6.83963,0.742862,0.897341,0.666600529942,2163.48,53.2019704433498,35.4679802955665,9.60591133004926,0,0,0,0,1.72413793103448,1729,0.667052469135803,3.24074074074074,11.1428571428571,0.0339107955,0.00140321880807733
WITKIV_clean,20.46084,1.78172578223781,11.48372,0.586943,1.32449,0.77740013407,2900.02,45.1612903225806,25.8064516129032,19.6236559139785,3.2258064516129,0,0,3.2258064516129,2.95698924731183,481,0.71577380952381,6.54761904761905,13.2727272727273,0.0535610005,0.00184170917315743
WIWQOI_clean,5.87719,1.23916581977963,4.74286,1.30118,0.532594,0.69300066092,1937.44,35.2941176470588,0,0,11.7647058823529,0,0,23.5294117647059,29.4117647058824,49,1.02083333333333,83.3333333333333,0,0.0172927205,0.0017624189908258
WIWQUO_clean,5.86317,1.22820023503338,4.77379,1.51311,0.456676,0.69100102236,1653.77,35.2941176470588,0,0,11.7647058823529,0,0,23.5294117647059,29.4117647058824,49,1.02083333333333,83.3333333333333,0,0.0149544701,0.00163127434740989
WIYFAM_clean,9.09166,1.48197423563489,6.13483,0.794129,0.918742,0.729599665718,2943.87,38.3561643835616,38.3561643835616,6.84931506849315,10.958904109589,0,0,0,5.47945205479452,29,0.517857142857143,14.2857142857143,2.5,0.0350206168,0.00132693471990033
WOLREV_clean,9.92256,1.68538913612121,5.8874,0.624717,1.1887,0.7426010979,3966.07,46.031746031746,25.3968253968254,0,25.3968253968254,0,0,0,3.17460317460317,253,0.727011494252874,6.89655172413793,0,0.0503911449,0.00199292963423247
WOPSAX_clean,11.66235,1.06485252116493,10.95208,1.12361,0.57618,0.6474016098,1383.67,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0254953369,0.000686819178594374
WOPSAX02_clean,11.61446,1.06761737902685,10.87886,1.12308,0.575919,0.64680311052,1391.69,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0253057087,0.00123559494399202
WOPSOL01_clean,10.90023,1.01780086819383,10.70959,1.18162,0.536045,0.6334014929,1314.27,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0237932254,0.00130600085467805
WOYJAX_clean,12.27463,2.11280389146315,5.80964,0.829543,0.860956,0.714200023108,2687.86,47.5,22.5,20,5,0,0,0,5,465,0.764802631578947,10.5263157894737,8,0.0361228301,0.00112860758045069
WOYJEB_clean,12.32799,2.07112700783393,5.95231,0.80227,0.903436,0.72479959972,2820.29,47.5,22.5,20,5,0,0,0,5,465,0.764802631578947,10.5263157894737,8,0.038141165,0.00145911600720029
WOYJOL_clean,12.52097,2.17289677457422,5.76234,0.820913,0.874392,0.717799759896,2729.05,47.5,22.5,20,5,0,0,0,5,465,0.764802631578947,10.5263157894737,8,0.0367785322,0.00102799369570763
WOZGUP_clean,8.72596,1.82329464961073,4.78582,0.69846,0.960112,0.67059982752,2891.46,44.6280991735537,39.6694214876033,0,14.8760330578512,0,0,0,0.826446280991736,121,0.560185185185185,1.85185185185185,0,0.0345620563,0.00158067919543463
XAFFAN_clean,14.91316,1.12611303748988,13.24304,0.365184,2.33964,0.85439909376,5192.05,52.6315789473684,31.5789473684211,10.5263157894737,2.63157894736842,0,0,0,2.63157894736842,57,0.7125,5,8,0.0982181521,0.00402526779768407
XAFFER_clean,14.21921,1.07000976757976,13.28886,0.359874,2.36305,0.8504002557,5152.99,52.6315789473684,31.5789473684211,10.5263157894737,2.63157894736842,0,0,0,2.63157894736842,57,0.7125,5,8,0.0998133333,0.00438456240602194
XAFFOB_clean,14.83912,1.1263944132382,13.174,0.366991,2.30251,0.84500044741,5118.95,52.6315789473684,31.5789473684211,10.5263157894737,2.63157894736842,0,0,0,2.63157894736842,57,0.7125,5,8,0.0972703538,0.00334108112074566
XAHPON_clean,17.29514,1.12802655324966,15.33221,0.284265,3.1154,0.885599181,5193.45,55.8139534883721,30.2325581395349,11.6279069767442,0,0,0,0,2.32558139534884,141,0.734375,4.16666666666667,10,0.1297681764,0.00437811909533189
XAJSEJ_clean,7.98338,1.10942528863418,7.19596,0.722195,1.01496,0.7329990372,3553.36,53.6585365853659,21.9512195121951,19.5121951219512,2.4390243902439,0,0,0,2.4390243902439,71,0.806818181818182,4.54545454545455,16,0.0459539447,0.00122004865208448
XALDAS_clean,11.1437,1.23215270967007,9.04409,0.650684,1.16708,0.75940028272,3510.47,50.6024096385542,28.9156626506024,15.6626506024096,0,0,0,0,4.81927710843374,121,0.720238095238095,9.52380952380952,6.5,0.0478969884,0.0020264986218779
XALMII_clean,10.30936,1.14644108583941,8.99249,0.734436,0.960192,0.705199571712,2947.89,42.8571428571429,34.2857142857143,15.7142857142857,2.85714285714286,0,0,0,4.28571428571429,109,0.605555555555556,10,7.33333333333333,0.0400758759,0.0012668194381594
XALTIP_clean,18.68299,2.03687705576639,9.17237,0.551216,1.44916,0.79880017856,3282.27,44.4444444444444,14.8148148148148,7.40740740740741,22.2222222222222,4.93827160493827,0,0,6.17283950617284,61,0.847222222222222,13.8888888888889,2.4,0.0625960033,0.00151441411291438
XALXUF_clean,16.29659,2.45830416943221,6.6292,0.78852,0.939989,0.74120012628,2466.59,45,20,20,10,0,0,0,5,169,0.782407407407407,11.1111111111111,8,0.0392747576,0.00138416972858122
XALXUF01_clean,16.53276,2.46839031979205,6.69779,0.78335,0.930107,0.72859931845,2498.59,45,20,20,10,0,0,0,5,169,0.782407407407407,11.1111111111111,8,0.0398428996,0.00126456362233851
XANKOO_clean,10.98297,2.06479406522834,5.31916,0.745521,0.944306,0.703999953426,3036.11,73.2824427480916,0,14.5038167938931,4.58015267175572,2.29007633587786,0,0,5.34351145038168,1153,1.00086805555556,7.29166666666667,5.42857142857143,0.0354746841,0.00105629297809897
XASNUD_clean,13.51875,2.95153747401883,4.58024,0.967914,0.713493,0.690599863602,2257.59,45.3781512605042,15.1260504201681,31.9327731092437,0,0,0,0,7.56302521008403,181,0.837962962962963,16.6666666666667,8.44444444444444,0.0291540322,0.000654904883018739
XEDPED_clean,10.92065,1.2944864324086,8.43628,1.03509,0.588357,0.60900244713,1393.7,40,28,8,20,0,0,0,4,157,0.654166666666667,10,4,0.0199994811,0.000414517563347569
XENKIM_clean,7.32998,1.21477756914556,6.03401,0.822036,0.802641,0.659799797076,2671.92,53.5714285714286,17.8571428571429,21.4285714285714,3.57142857142857,0,0,0,3.57142857142857,101,0.841666666666667,6.66666666666667,12,0.0334342412,0.00128773297600018
XESKEN_SL,9.9038,1.05755934208742,9.36477,1.10837,0.500916,0.55520026692,1149.97,20,40,20,6.66666666666667,0,0,6.66666666666667,6.66666666666667,1,0.0185185185185185,33.3333333333333,6,0.0170609171,0.000768337894198146
XESKUD_clean,9.9638,1.06906004731684,9.32015,1.26973,0.451435,0.57320056255,1083.51,33.3333333333333,0,33.3333333333333,11.1111111111111,0,0,11.1111111111111,11.1111111111111,55,1.01851851851852,33.3333333333333,6,0.0154346839,0.000442310575971242
XESLAK_clean,10.31182,1.06029123558166,9.72546,1.3077,0.439091,0.5741993007,1012.29,33.3333333333333,0,33.3333333333333,11.1111111111111,0,0,11.1111111111111,11.1111111111111,55,1.01851851851852,33.3333333333333,6,0.0150488023,0.000583095879406004
XICNOO01_clean,19.50435,2.84599176743365,6.85327,0.908856,0.822132,0.747199600992,2099.7,36.3636363636364,12.1212121212121,36.3636363636364,0,0,0,6.06060606060606,9.09090909090909,121,0.840277777777778,25,8,0.0329952649,0.00194891560557058
XICNOO02_clean,19.59015,2.9134623535658,6.72401,0.902602,0.827829,0.747200111058,2118.2,36.3636363636364,12.1212121212121,36.3636363636364,0,0,0,6.06060606060606,9.09090909090909,121,0.840277777777778,25,8,0.0334531377,0.00167223253423932
XICYUF_clean,28.67887,4.27145193384648,6.71408,0.993033,0.709342,0.704400014286,1685.86,41.025641025641,10.2564102564103,33.8461538461538,0,0,0,7.17948717948718,7.69230769230769,1681,0.875520833333333,18.75,8.8,0.0277686598,0.0016493682563216
XICZAM_clean,19.52135,2.93737887159486,6.64584,1.26176,0.594564,0.75019707264,1514.64,36.3636363636364,12.1212121212121,36.3636363636364,0,0,0,6.06060606060606,9.09090909090909,121,0.840277777777778,25,8,0.0240730897,0.00193389697412899
XIDSUZ_clean,16.05314,1.01667592367999,15.78983,0.493271,1.58331,0.78100090701,3838.8,46.3768115942029,34.7826086956522,5.79710144927536,11.5942028985507,0,0,0,1.44927536231884,241,0.627604166666667,3.125,8,0.0638084334,0.00222049736168187
XILLIP_clean,8.02024,1.23594044239796,6.48918,0.699116,1.00956,0.70579954896,3366.26,44.5544554455446,35.6435643564356,0,17.8217821782178,0,0,0,1.98019801980198,109,0.605555555555556,4.44444444444444,0,0.0414856394,0.00110114602081929
XINRAP_clean,7.72889,1.31363057714566,5.88361,0.997869,0.66181,0.66039968289,1993.96,26.6666666666667,33.3333333333333,13.3333333333333,20,0,0,0,6.66666666666667,13,0.40625,25,4,0.0249094725,0.00103416806806249
XITYOP_clean,11.26084,2.24384334120413,5.01855,0.828925,0.821064,0.6806004762,2422.64,55.5555555555556,25.9259259259259,14.8148148148148,0,0,0,0,3.7037037037037,139,0.772222222222222,6.66666666666667,8,0.0350167273,0.000785827083910602
XONLES01_clean,15.55222,1.11315801151793,13.97126,0.303181,2.87288,0.87100263128,5408.75,60.8695652173913,26.0869565217391,10.8695652173913,0,0,0,0,2.17391304347826,353,0.787946428571429,3.57142857142857,10,0.1191585846,0.00427240382336518
XOXMED_clean,15.20268,1.21741818309945,12.48764,0.499,1.57836,0.78760164,3813.84,50.261780104712,31.413612565445,13.0890052356021,3.1413612565445,0,0,0,2.09424083769634,265,0.690104166666667,4.16666666666667,12.5,0.0644422363,0.00255976680200254
XUDNAN_clean,8.67531,1.67557894736842,5.1775,0.937633,0.692809,0.649600581097,2046.46,50.4950495049505,35.6435643564356,11.8811881188119,0,0,0,0,1.98019801980198,67,0.656862745098039,3.92156862745098,12,0.0267426664,0.000995689693430156
XUFWOM_clean,9.12848,1.11496698513048,8.18722,0.813283,0.870792,0.708200330136,2402.97,50.7936507936508,19.047619047619,25.3968253968254,0,0,0,0,4.76190476190476,209,0.81640625,9.375,10.6666666666667,0.0354126321,0.00176362003347847
XUGROI_clean,6.64754,1.31014665276543,5.07389,0.794522,0.860391,0.683599578102,2998.35,54.8387096774194,29.0322580645161,12.9032258064516,0,0,0,0,3.2258064516129,101,0.742647058823529,5.88235294117647,8,0.0357143151,0.00117112799178848
XUKNIC_clean,6.71193,1.29260767830835,5.19255,1.00366,0.644838,0.64719810708,2503.38,49.1803278688525,22.9508196721311,21.3114754098361,0,0,0,0,6.55737704918033,93,0.775,13.3333333333333,6.5,0.0271110132,0.00167266282544398
YAPLIM_clean,8.749,1.29077850954843,6.77808,0.964207,0.674129,0.649999900703,1806.02,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,241,0.627604166666667,12.5,0,0.0244230086,0.00114718721985379
YAPLOS_clean,9.23645,1.22463117672094,7.54223,0.838059,0.785625,0.658400101875,1969.74,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,241,0.627604166666667,12.5,0,0.0283560542,0.0016927035415691
YAPLUY_clean,7.79113,1.14992797388168,6.77532,0.987389,0.637641,0.629599709349,1691.45,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,241,0.627604166666667,12.5,0,0.0225346327,0.00114049398411272
YAPMAF_clean,8.17522,1.30704393787751,6.25474,1.00629,0.612746,0.61660017234,1661.75,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,241,0.627604166666667,12.5,0,0.0224196868,0.00146461672064019
YATDUV_clean,9.16363,1.59454831777408,5.74685,0.890102,0.815861,0.726199507822,2580.67,35.2941176470588,17.6470588235294,20.5882352941176,17.6470588235294,0,0,0,8.82352941176471,73,0.760416666666667,25,4.66666666666667,0.0322977155,0.000913207410539783
YAYRAT_clean,6.10819,1.1625059712656,5.25433,0.863424,0.799607,0.690399874368,3014.46,48,16,32,0,0,0,0,4,181,0.837962962962963,8.33333333333333,16,0.0355274476,0.00131808405184705
YEKQOW_clean,13.71017,3.45270408099022,3.97085,1.23134,0.491823,0.60560133282,1305.87,41.2607449856734,14.8997134670487,36.3896848137536,0,0,0,0,7.44985673352436,237,0.822916666666667,18.0555555555556,9.76923076923077,0.0176879942,0.00138497596608251
YEMMAF_clean,9.71746,1.06793606973731,9.09929,1.3312,0.43705,0.58180096,1039.09,33.3333333333333,0,33.3333333333333,11.1111111111111,0,0,11.1111111111111,11.1111111111111,55,1.01851851851852,33.3333333333333,6,0.0142171063,0.000586175044658963
YEYCUC_SL,17.82348,3.12660268498524,5.70059,0.555715,1.39316,0.7741999094,4186.05,47.0588235294118,40.5228758169935,10.4575163398693,0,0,0,0,1.96078431372549,83,0.576388888888889,4.16666666666667,10.6666666666667,0.0569434949,0.00236454371867117
YEYFEP_clean,6.98334,1.68615766484691,4.14157,1.19557,0.544341,0.65079776937,1881.83,45.6521739130435,30.4347826086957,17.3913043478261,2.17391304347826,0,0,0,4.34782608695652,57,0.678571428571429,9.52380952380952,8,0.0215962858,0.000703271085866627
YICDAR_clean,5.59824,1.18010725488212,4.74384,0.895752,0.700194,0.627200175888,2547.24,38.4615384615385,7.69230769230769,30.7692307692308,15.3846153846154,0,0,0,7.69230769230769,82,0.911111111111111,20,8,0.0275111311,0.0015947224457897
YILJAG_clean,9.10869,1.51909228270187,5.99614,0.787709,0.919375,0.724199961875,3001.77,38.3561643835616,38.3561643835616,6.84931506849315,10.958904109589,0,0,0,5.47945205479452,29,0.517857142857143,14.2857142857143,2.5,0.0350919108,0.00148648902617876
YOBYAR_clean,9.69314,1.35866157018248,7.13433,0.65232,1.14729,0.7484002128,3529.46,52.3809523809524,23.8095238095238,19.047619047619,0,0,0,0,4.76190476190476,137,0.778409090909091,9.09090909090909,8,0.0489041002,0.00164471811115994
YOBYEV_clean,9.64125,1.35872054431969,7.09583,0.653616,1.15236,0.75320093376,3541.09,52.3809523809524,23.8095238095238,19.047619047619,0,0,0,0,4.76190476190476,273,0.775568181818182,9.09090909090909,8,0.048485058,0.00191671333751843
YOCDUR_clean,9.69113,1.34571552752424,7.20147,0.660405,1.15293,0.76140073665,3494.27,52.3809523809524,23.8095238095238,19.047619047619,0,0,0,0,4.76190476190476,137,0.778409090909091,9.09090909090909,8,0.0479950142,0.00193856266081725
YOGKOW_clean,10.82894,1.14982166994233,9.41793,0.926286,0.702807,0.651000284802,1574.92,55.5555555555556,25.9259259259259,14.8148148148148,0,0,0,0,3.7037037037037,208,0.77037037037037,6.66666666666667,8,0.0267109225,0.000449937951655796
YONNAR_clean,11.86103,2.07877450585196,5.70578,0.691421,1.10902,0.76679971742,3190.97,50,18.8888888888889,24.4444444444444,0,0,0,0,6.66666666666667,293,0.813888888888889,13.3333333333333,7.33333333333333,0.0463929245,0.0026158146876614
YOZBOF_SL,7.83476,1.7112515780691,4.57838,1.07865,0.529923,0.57160144395,1250.29,39.2857142857143,32.1428571428571,7.14285714285714,17.8571428571429,0,0,0,3.57142857142857,157,0.59469696969697,9.09090909090909,4,0.0161111555,0.000173038013242405
YOZQAG_charged,13.27914,1.49347126343705,8.89146,0.6982,1.07648,0.751598336,2781.99,48.8372093023256,20.9302325581395,22.6744186046512,0,0,0,3.48837209302326,4.06976744186047,133,0.791666666666667,8.33333333333333,11.1428571428571,0.0428138799,0.00285247807837528
YOZQEK_clean,13.97996,1.16407413791237,12.00951,0.61183,1.29415,0.7917997945,2839.84,48.951048951049,20.979020979021,22.3776223776224,0,0,0,3.4965034965035,4.1958041958042,111,0.792857142857143,8.57142857142857,10.6666666666667,0.0513270846,0.00240723869225654
YUDFIO_clean,7.42167,1.1886101675371,6.24399,1.08555,0.571506,0.6203983383,1738.2,40.3846153846154,11.5384615384615,34.6153846153846,11.5384615384615,0,0,0,1.92307692307692,145,0.863095238095238,4.76190476190476,36,0.0208675974,0.000847918557311136
YUGZIK_clean,11.91055,1.33225393309956,8.94015,0.448758,1.80142,0.80840163636,4926.21,54.9019607843137,33.3333333333333,3.92156862745098,5.88235294117647,0,0,0,1.96078431372549,157,0.700892857142857,3.57142857142857,4,0.0746276991,0.00241699780618381
YUNXAI_clean,9.13708,1.28493098671767,7.11095,0.82221,0.831905,0.68400061005,2497.23,44.9438202247191,35.9550561797753,8.98876404494382,8.98876404494382,0,0,0,1.12359550561798,145,0.604166666666667,2.5,16,0.0332324677,0.00095707763455131
YURKAY_clean,8.234,1.09404916444885,7.52617,0.858047,0.830724,0.712800236028,2914.78,50.6024096385542,21.6867469879518,21.6867469879518,0,0,0,3.6144578313253,2.40963855421687,67,0.797619047619048,4.76190476190476,18,0.0347922311,0.00105681177839463
ZEVXAB_clean,8.31732,1.28791555241043,6.45797,0.729711,0.878704,0.641199974544,2637.82,60.7594936708861,30.379746835443,0,7.59493670886076,0,0,0,1.26582278481013,577,0.751302083333333,2.08333333333333,0,0.0343145968,0.00109008563159061
ZEZFIV_clean,10.69025,1.13450042290725,9.42287,0.594994,1.24875,0.7429987575,3371.05,42.1875,20.3125,23.4375,9.375,0,0,0,4.6875,165,0.763888888888889,11.1111111111111,10,0.0516215017,0.00168799840744823
ZICCIZ_clean,17.08225,2.16738015002182,7.88152,0.729494,1.07965,0.7875981971,2892.17,52.8813559322034,20.3389830508475,16.271186440678,4.06779661016949,0,0,0,6.44067796610169,127,0.814102564102564,12.1794871794872,5.05263157894737,0.0459902949,0.00165382020996818
ZIDNEH_clean,8.84838,1.59177021063785,5.55883,0.885692,0.710405,0.62920002526,2150.77,57.1428571428571,31.7460317460317,6.34920634920635,3.17460317460317,0,0,0,1.58730158730159,417,0.723958333333333,2.77777777777778,8,0.0300568985,0.000478683664713329
ZIGFIG_clean,11.59694,1.76384412629414,6.57481,0.866393,0.791327,0.685600173511,2374.67,46.1538461538462,15.3846153846154,30.7692307692308,0,0,0,0,7.69230769230769,241,0.836805555555556,16.6666666666667,8,0.0342328205,0.00186850056515105
ZILBIH_clean,9.14666,1.55437806422011,5.88445,0.927388,0.636843,0.590600556084,1616.04,51.063829787234,34.0425531914894,8.51063829787234,4.25531914893617,0,0,0,2.12765957446809,129,0.671875,4.16666666666667,8,0.0250185433,0.00059361224128211
ZIMLAK_clean,8.81434,2.10951639036275,4.17837,1.15604,0.610357,0.70559710628,1923.56,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0227267472,0.000943072100661929
ZIMLEO_clean,8.8325,2.11361471788957,4.17886,1.13678,0.621405,0.7064007759,1955.6,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0229245816,0.000890871438597914
ZIMLIS_clean,8.92267,2.1194644965284,4.20987,1.114,0.628903,0.700597942,2008.69,43.75,18.75,25,6.25,0,0,0,6.25,89,0.794642857142857,14.2857142857143,8,0.0234860603,0.000485431253039121
ZIMTAS_clean,15.44798,2.56230873471744,6.02893,0.579498,1.33771,0.77520026958,3592.82,44.0944881889764,25.1968503937008,0,25.1968503937008,0.78740157480315,1.5748031496063,0,3.1496062992126,81,0.723214285714286,7.14285714285714,0,0.0559710363,0.00144069448072768
ZINDAD_clean,16.39277,2.43086333708998,6.7436,0.781296,0.934601,0.730200022896,2482.68,45,20,20,10,0,0,0,5,169,0.782407407407407,11.1111111111111,8,0.040739476,0.00183049148864412
ZOFZIF_clean,8.07986,1.38647919129798,5.82761,0.702361,1.02141,0.71739854901,3750,47.3684210526316,18.4210526315789,21.0526315789474,7.89473684210526,0,0,0,5.26315789473684,117,0.8125,11.1111111111111,8,0.0441073569,0.00206444112048544
ZOFZUR_clean,12.72726,1.18291440659377,10.75924,0.565447,1.36211,0.77020101317,4134.76,48,30,16,2,0,0,0,4,298,0.689814814814815,8.33333333333333,8,0.056750722,0.00241972669953517
ZUGDEM_clean,9.67095,1.61527900493889,5.98717,0.85339,0.819789,0.69959973471,2576.07,43.3962264150943,18.8679245283019,22.6415094339623,9.43396226415094,0,0,0,5.66037735849057,73,0.793478260869565,13.0434782608696,8,0.0337383098,0.00126819419873144
ZUWXUM_clean,6.25511,1.12791666366135,5.54572,0.917254,0.764456,0.701200323824,2753.99,48,16,32,0,0,0,0,4,121,0.840277777777778,8.33333333333333,16,0.0349261362,0.000922398537474462
